Date,Table,AS_valid_term_number,AS_invalid_term_number,CT_valid_term_number,CT_invalid_term_number
20241120,Lymph_node,34,0,45,0
20241120,Lymph_vasculature,14,104,1,0
20241120,Main_Bronchus,15,0,19,0
20241120,Mammary_Gland,1,0,0,10
20241120,Muscular_System,165,217,1,0
20241120,Ovary,24,45,5,11
20241120,Palatine_Tonsil,11,10,13,4
20241120,Pancreas,28,2,28,2
20241120,Peripheral_nervous_system,154,946,7,120
20241120,Placenta,30,4,23,0
20241120,Prostate,14,2,16,1
20241120,Skeleton,174,898,1,0
20241120,Skin,26,1,37,0
20241120,Small_intestine,22,25,25,10
20241120,Spinal_Cord,86,0,8,0
20241120,Spleen,24,14,46,15
20241120,Thymus,18,0,50,0
20241120,Trachea,20,0,17,0
20241120,Ureter,10,1,4,11
20241120,Urinary_bladder,18,1,17,26
20241120,Uterus,24,36,0,18
20241127,Anatomical_Systems,81,0,0,0
20241127,Blood,1,0,29,0
20241127,Blood_vasculature,429,628,10,0
20241127,Bone-Marrow,1,0,47,0
20241127,Brain,172,18,622,0
20241127,Eye,38,3,33,1
20241127,Fallopian_tube,9,63,18,1
20241127,Heart,29,23,28,0
20241127,Kidney,59,2,67,3
20241127,Knee,6,0,2,9
20241127,Large_intestine,60,3,55,3
20241127,Liver,16,1,28,2
20241127,Lung,55,0,75,0
20241127,Lymph_node,34,0,45,0
20241127,Lymph_vasculature,14,104,1,0
20241127,Main_Bronchus,15,0,19,0
20241127,Mammary_Gland,1,0,0,10
20241127,Muscular_System,165,217,1,0
20241127,Ovary,24,45,5,11
20241127,Palatine_Tonsil,11,10,13,4
20241127,Pancreas,28,2,28,2
20241127,Peripheral_nervous_system,154,946,7,120
20241127,Placenta,30,4,23,0
20241127,Prostate,14,2,16,1
20241127,Skeleton,174,898,1,0
20241127,Skin,26,1,37,0
20241127,Small_intestine,22,25,25,10
20241127,Spinal_Cord,86,0,8,0
20241127,Spleen,24,14,46,15
20241127,Thymus,18,0,50,0
20241127,Trachea,20,0,17,0
20241127,Ureter,10,1,4,11
20241127,Urinary_bladder,18,1,17,26
20241127,Uterus,24,36,0,18
20241204,Anatomical_Systems,99,0,0,0
20241204,Blood,1,0,29,0
20241204,Blood_vasculature,429,628,10,0
20241204,Bone-Marrow,1,0,47,0
20241204,Brain,172,18,622,0
20241204,Eye,38,3,33,1
20241204,Fallopian_tube,9,63,18,1
20241204,Heart,29,23,28,0
20241204,Kidney,59,2,67,3
20241204,Knee,6,0,2,9
20241204,Large_intestine,60,3,55,3
20241204,Liver,16,1,28,2
20241204,Lung,55,0,75,0
20241204,Lymph_node,34,0,45,0
20241204,Lymph_vasculature,14,104,1,0
20241204,Main_Bronchus,15,0,19,0
20241204,Mammary_Gland,1,0,0,10
20241204,Muscular_System,165,217,1,0
20241204,Ovary,24,45,5,11
20241204,Palatine_Tonsil,11,10,13,4
20241204,Pancreas,28,2,28,2
20241204,Peripheral_nervous_system,154,946,7,120
20241204,Placenta,30,4,23,0
20241204,Prostate,14,2,16,1
20241204,Skeleton,174,898,1,0
20241204,Skin,26,1,37,0
20241204,Small_intestine,22,25,25,10
20241204,Spinal_Cord,86,0,8,0
20241204,Spleen,24,14,46,15
20241204,Thymus,18,0,50,0
20241204,Trachea,20,0,17,0
20241204,Ureter,10,1,4,11
20241204,Urinary_bladder,18,1,17,26
20241204,Uterus,24,36,0,18
20241211,Anatomical_Systems,104,0,0,0
20241211,Blood,1,0,29,0
20241211,Blood_vasculature,429,628,10,0
20241211,Bone-Marrow,1,0,47,0
20241211,Brain,172,18,622,0
20241211,Eye,38,3,33,1
20241211,Fallopian_tube,9,63,18,1
20241211,Heart,34,15,28,0
20241211,Kidney,59,2,67,3
20241211,Knee,6,0,2,9
20241211,Large_intestine,60,3,55,3
20241211,Liver,16,1,28,2
20241211,Lung,55,0,75,0
20241211,Lymph_node,34,0,45,0
20241211,Lymph_vasculature,14,104,1,0
20241211,Main_Bronchus,15,0,19,0
20241211,Mammary_Gland,1,0,0,10
20241211,Muscular_System,165,217,1,0
20241211,Ovary,24,45,5,11
20241211,Palatine_Tonsil,11,10,13,4
20241211,Pancreas,28,2,28,2
20241211,Peripheral_nervous_system,154,946,7,120
20241211,Placenta,30,4,23,0
20241211,Prostate,14,2,16,1
20241211,Skeleton,174,898,1,0
20241211,Skin,26,1,37,0
20241211,Small_intestine,22,25,25,10
20241211,Spinal_Cord,86,0,8,0
20241211,Spleen,24,14,46,15
20241211,Thymus,18,0,50,0
20241211,Trachea,20,0,17,0
20241211,Ureter,10,1,4,11
20241211,Urinary_bladder,18,1,17,26
20241211,Uterus,24,36,0,18
20241218,Anatomical_Systems,104,0,0,0
20241218,Blood,1,0,29,0
20241218,Blood_vasculature,429,628,10,0
20241218,Bone-Marrow,1,0,47,0
20241218,Brain,172,18,622,0
20241218,Eye,39,2,33,1
20241218,Fallopian_tube,9,63,18,1
20241218,Heart,34,15,28,0
20241218,Kidney,59,2,67,3
20241218,Knee,6,0,2,9
20241218,Large_intestine,60,3,55,3
20241218,Liver,16,1,28,2
20241218,Lung,55,0,75,0
20241218,Lymph_node,34,0,45,0
20241218,Lymph_vasculature,14,104,1,0
20241218,Main_Bronchus,15,0,19,0
20241218,Mammary_Gland,1,0,0,10
20241218,Muscular_System,165,217,1,0
20241218,Ovary,24,45,5,11
20241218,Palatine_Tonsil,11,10,13,4
20241218,Pancreas,28,2,28,2
20241218,Peripheral_nervous_system,154,946,7,120
20241218,Placenta,30,4,23,0
20241218,Prostate,14,2,16,1
20241218,Skeleton,174,898,1,0
20241218,Skin,27,1,37,0
20241218,Small_intestine,22,25,25,10
20241218,Spinal_Cord,86,0,8,0
20241218,Spleen,24,14,50,13
20241218,Thymus,18,0,50,0
20241218,Trachea,20,0,17,0
20241218,Ureter,10,1,4,11
20241218,Urinary_bladder,18,1,17,26
20241218,Uterus,24,36,1,17
20241225,Anatomical_Systems,104,0,0,0
20241225,Blood,1,0,29,0
20241225,Blood_vasculature,429,628,10,0
20241225,Bone-Marrow,1,0,47,0
20241225,Brain,172,18,622,0
20241225,Eye,39,2,33,1
20241225,Fallopian_tube,9,63,18,1
20241225,Heart,34,15,28,0
20241225,Kidney,59,2,67,3
20241225,Knee,6,0,2,9
20241225,Large_intestine,60,3,55,3
20241225,Liver,16,1,28,2
20241225,Lung,55,0,75,0
20241225,Lymph_node,34,0,45,0
20241225,Lymph_vasculature,14,104,1,0
20241225,Main_Bronchus,15,0,19,0
20241225,Mammary_Gland,1,0,0,10
20241225,Muscular_System,165,217,1,0
20241225,Ovary,24,45,5,11
20241225,Palatine_Tonsil,11,10,13,4
20241225,Pancreas,28,2,28,2
20241225,Peripheral_nervous_system,154,946,7,120
20241225,Placenta,30,4,23,0
20241225,Prostate,14,2,16,1
20241225,Skeleton,174,898,1,0
20241225,Skin,27,1,37,0
20241225,Small_intestine,22,25,25,10
20241225,Spinal_Cord,86,0,8,0
20241225,Spleen,24,14,50,13
20241225,Thymus,18,0,50,0
20241225,Trachea,20,0,17,0
20241225,Ureter,10,1,4,11
20241225,Urinary_bladder,18,1,17,26
20241225,Uterus,24,36,1,17
20250101,Anatomical_Systems,104,0,0,0
20250101,Blood,1,0,29,0
20250101,Blood_vasculature,429,628,10,0
20250101,Bone-Marrow,1,0,47,0
20250101,Brain,172,18,622,0
20250101,Eye,39,2,33,1
20250101,Fallopian_tube,9,63,18,1
20250101,Heart,34,15,28,0
20250101,Kidney,59,2,67,3
20250101,Knee,6,0,2,9
20250101,Large_intestine,60,3,55,3
20250101,Liver,16,1,28,2
20250101,Lung,55,0,75,0
20250101,Lymph_node,34,0,45,0
20250101,Lymph_vasculature,14,104,1,0
20250101,Main_Bronchus,15,0,19,0
20250101,Mammary_Gland,1,0,0,10
20250101,Muscular_System,165,217,1,0
20250101,Ovary,24,45,5,11
20250101,Palatine_Tonsil,11,10,13,4
20250101,Pancreas,28,2,28,2
20250101,Peripheral_nervous_system,154,946,7,120
20250101,Placenta,30,4,23,0
20250101,Prostate,14,2,16,1
20250101,Skeleton,174,898,1,0
20250101,Skin,27,1,37,0
20250101,Small_intestine,22,25,25,10
20250101,Spinal_Cord,86,0,8,0
20250101,Spleen,24,14,50,13
20250101,Thymus,18,0,50,0
20250101,Trachea,20,0,17,0
20250101,Ureter,10,1,4,11
20250101,Urinary_bladder,18,1,17,26
20250101,Uterus,24,36,1,17
20250108,Anatomical_Systems,104,0,0,0
20250108,Blood,1,0,29,0
20250108,Blood_vasculature,429,628,10,0
20250108,Bone-Marrow,1,0,47,0
20250108,Brain,172,18,622,0
20250108,Eye,39,2,33,1
20250108,Fallopian_tube,9,63,18,1
20250108,Heart,34,15,28,0
20250108,Kidney,59,2,67,3
20250108,Knee,6,0,2,9
20250108,Large_intestine,60,3,55,3
20250108,Liver,16,1,28,2
20250108,Lung,55,0,75,0
20250108,Lymph_node,34,0,45,0
20250108,Lymph_vasculature,14,104,1,0
20250108,Main_Bronchus,15,0,19,0
20250108,Mammary_Gland,1,0,0,10
20250108,Muscular_System,165,217,1,0
20250108,Ovary,24,45,5,11
20250108,Palatine_Tonsil,11,10,13,4
20250108,Pancreas,28,2,28,2
20250108,Peripheral_nervous_system,154,946,7,120
20250108,Placenta,30,4,23,0
20250108,Prostate,14,2,16,1
20250108,Skeleton,174,898,1,0
20250108,Skin,27,1,37,0
20250108,Small_intestine,22,25,25,10
20250108,Spinal_Cord,86,0,8,0
20250108,Spleen,24,14,50,13
20250108,Thymus,18,0,50,0
20250108,Trachea,20,0,17,0
20250108,Ureter,10,1,4,11
20250108,Urinary_bladder,18,1,17,26
20250108,Uterus,24,36,1,17
20250115,Anatomical_Systems,104,0,0,0
20250115,Blood,1,0,29,0
20250115,Blood_vasculature,429,628,10,0
20250115,Bone-Marrow,1,0,47,0
20250115,Brain,172,18,622,0
20250115,Eye,39,2,33,1
20250115,Fallopian_tube,9,63,18,1
20250115,Heart,34,15,28,0
20250115,Kidney,59,2,67,3
20250115,Knee,6,0,2,9
20250115,Large_intestine,60,3,55,3
20250115,Liver,16,1,28,2
20250115,Lung,55,0,75,0
20250115,Lymph_node,34,0,45,0
20250115,Lymph_vasculature,14,104,1,0
20250115,Main_Bronchus,15,0,19,0
20250115,Mammary_Gland,1,0,0,10
20250115,Muscular_System,165,217,1,0
20250115,Ovary,24,45,5,11
20250115,Palatine_Tonsil,11,10,13,4
20250115,Pancreas,28,2,28,2
20250115,Peripheral_nervous_system,154,946,7,120
20250115,Placenta,30,4,23,0
20250115,Prostate,14,2,16,1
20250115,Skeleton,174,898,1,0
20250115,Skin,27,1,37,0
20250115,Small_intestine,22,25,25,10
20250115,Spinal_Cord,86,0,8,0
20250115,Spleen,24,14,50,13
20250115,Thymus,18,0,50,0
20250115,Trachea,20,0,17,0
20250115,Ureter,10,1,4,11
20250115,Urinary_bladder,18,1,17,26
20250115,Uterus,24,36,1,17
20250122,Anatomical_Systems,104,0,0,0
20250122,Blood,1,0,29,0
20250122,Blood_vasculature,429,628,10,0
20250122,Bone-Marrow,1,0,47,0
20250122,Brain,172,18,622,0
20250122,Eye,39,2,33,1
20250122,Fallopian_tube,9,63,18,1
20250122,Heart,34,15,28,0
20250122,Kidney,59,2,67,3
20250122,Knee,6,0,2,9
20250122,Large_intestine,60,3,55,3
20250122,Liver,16,1,28,2
20250122,Lung,55,0,75,0
20250122,Lymph_node,34,0,45,0
20250122,Lymph_vasculature,14,104,1,0
20250122,Main_Bronchus,15,0,19,0
20250122,Mammary_Gland,1,0,0,10
20250122,Muscular_System,165,217,1,0
20250122,Ovary,24,45,5,11
20250122,Palatine_Tonsil,11,10,13,4
20250122,Pancreas,28,2,28,2
20250122,Peripheral_nervous_system,154,946,7,120
20250122,Placenta,30,4,23,0
20250122,Prostate,14,2,16,1
20250122,Skeleton,174,898,1,0
20250122,Skin,27,1,37,0
20250122,Small_intestine,22,25,25,10
20250122,Spinal_Cord,86,0,8,0
20250122,Spleen,24,14,50,13
20250122,Thymus,18,0,50,0
20250122,Trachea,20,0,17,0
20250122,Ureter,10,1,4,11
20250122,Urinary_bladder,18,1,17,26
20250122,Uterus,24,36,1,17
20250129,Anatomical_Systems,104,0,0,0
20250129,Blood,1,0,29,0
20250129,Blood_vasculature,429,628,10,0
20250129,Bone-Marrow,1,0,47,0
20250129,Brain,172,18,622,0
20250129,Eye,39,2,33,1
20250129,Fallopian_tube,9,63,18,1
20250129,Heart,34,15,28,0
20250129,Kidney,59,2,67,3
20250129,Knee,6,0,2,9
20250129,Large_intestine,60,3,55,3
20250129,Liver,16,1,28,2
20250129,Lung,55,0,75,0
20250129,Lymph_node,34,0,45,0
20250129,Lymph_vasculature,14,104,1,0
20250129,Main_Bronchus,15,0,19,0
20250129,Mammary_Gland,1,0,0,10
20250129,Muscular_System,165,217,1,0
20250129,Ovary,24,45,5,11
20250129,Palatine_Tonsil,11,10,13,4
20250129,Pancreas,28,2,28,2
20250129,Peripheral_nervous_system,154,946,7,120
20250129,Placenta,30,4,23,0
20250129,Prostate,14,2,16,1
20250129,Skeleton,174,898,1,0
20250129,Skin,27,1,37,0
20250129,Small_intestine,22,25,25,10
20250129,Spinal_Cord,86,0,8,0
20250129,Spleen,24,14,50,13
20250129,Thymus,18,0,50,0
20250129,Trachea,20,0,17,0
20250129,Ureter,10,1,4,11
20250129,Urinary_bladder,18,1,17,26
20250129,Uterus,24,36,1,17
